Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Jackson o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Memphis Grizzlies,Los Angeles Clippers,1.0,0.7777777777777778,1,0.8,1,0.8,1,100,1.5,3.0,1.5,J.Jackson
N.Vucevic o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,Chicago Bulls,Milwaukee Bucks,1.0,0.8214285714285714,1,0.6,1,0.8,1,100,1.5,3.0,1.5,N.Vucevic
N.Vucevic o30.5 Pts+Rebs+Ast,Rotowire Sleeper,Chicago Bulls,Milwaukee Bucks,1.0,0.8214285714285714,1,0.6,1,0.8,1,100,1.5,3.0,1.5,N.Vucevic
I.Zubac o28.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,Memphis Grizzlies,0.0,0.6896551724137931,1,1.0,1,0.7,1,100,1.5,3.0,1.5,I.Zubac
J.Champagnie o10.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,San Antonio Spurs,Philadelphia 76ers,0.0,0.9285714285714286,1,0.8,1,0.9,1,100,1.5,3.0,1.5,J.Champagnie
J.Champagnie o10.5 Pts+Rebs+Ast,Rotowire Prizepicks_duplicate,Washington Wizards,Oklahoma City Thunder,0.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,100,1.5,3.0,1.5,J.Champagnie
N.Powell u30.5 Pts+Rebs+Ast,TopShelfAction,Los Angeles Clippers,Memphis Grizzlies,0.0,0.5909090909090909,1,0.4,0,0.6,1,-105,0.5,0.9761904761904762,0.4761904761904761,N.Powell
K.Porzingis o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Orlando Magic,0.0,0.7777777777777778,1,0.8,1,0.7777777777777778,1,100,1.5,3.0,1.5,K.Porzingis
N.Jokic o49.5 Pts+Rebs+Ast,Rotowire Sleeper,Denver Nuggets,Phoenix Suns,1.0,0.6956521739130435,1,0.4,0,0.6,1,100,1.5,3.0,1.5,N.Jokic
J.Williams u33.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Oklahoma City Thunder,Washington Wizards,1.0,0.5185185185185185,1,0.6,1,0.6,1,-110,0.5,0.9545454545454546,0.4545454545454546,J.Williams
J.Williams u33.5 Pts+Rebs+Ast,TopShelfAction_duplicate,Houston Rockets,Charlotte Hornets,0.0,1.0,1,1.0,1,1.0,1,-110,0.5,0.9545454545454546,0.4545454545454546,J.Williams
K.Irving o29.5 Pts+Rebs+Ast,Rotowire Prizepicks,Dallas Mavericks,Portland Trail Blazers,1.0,0.68,1,0.6,1,0.7,1,100,1.5,3.0,1.5,K.Irving
A.Wiggins o21.5 Pts+Rebs+Ast,Rotowire Sleeper_duplicate,Golden State Warriors,Indiana Pacers,1.0,0.5652173913043478,1,0.4,0,0.6,1,100,1.5,3.0,1.5,A.Wiggins
