,Play,Expert,Odds,Units,Payout,Net Units Record,Teams,name,opponent,hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,M.Smart o21.5 Pts+Rebs+Ast,MikeRandle,-120,1.0,1.8333333333333333,0,Boston Celtics,M.Smart,Philadelphia 76ers,1,0.8333333333333335,N,0.5416666666666666,1,0.8,1,0.8,1
1,J.Tatum o9.5 Rebs,PropBomb,-118,1.18,2.18,0,Boston Celtics,J.Tatum,Philadelphia 76ers,1,0.9999999999999998,Y,0.4470588235294118,0,0.8,1,0.7,1
2,D.Melton o11.5 Pts+Rebs+Ast,SBK5065,-120,0.6,1.1,0,Philadelphia 76ers,D.Melton,Boston Celtics,0,0.5000000000000001,N,0.7093023255813954,1,0.4,0,0.5,0
3,J.Harden u21.5 Pts,ChrisRaybon,-110,1.0,1.9090909090909087,0,Philadelphia 76ers,J.Harden,Boston Celtics,0,0.9090909090909092,Y,0.582089552238806,1,0.6,1,0.7,1
4,T.Maxey o18.5 Pts,VegasRefund,-115,1.15,2.1499999999999995,0,Philadelphia 76ers,T.Maxey,Boston Celtics,0,0.9999999999999996,Y,0.5362318840579711,1,0.4,0,0.4,0
5,J.Harden Double-Double (Yes),GDAWG5000,170,1.0,2.7,0,Philadelphia 76ers,J.Harden,Boston Celtics,0,1.7000000000000002,Y,0.6119402985074627,1,0.6,1,0.5,0
6,J.Harden u21.5 Pts,charliedisturco,-110,1.1,2.1,0,Philadelphia 76ers,J.Harden,Boston Celtics,0,1.0,Y,0.582089552238806,1,0.6,1,0.7,1
7,J.Murray o32.5 Pts+Ast,SBK5065,-115,0.58,1.0843478260869563,0,Denver Nuggets,J.Murray,Phoenix Suns,1,0.5043478260869564,N,0.24,0,0.6,1,0.5,0
8,J.Murray o2.5 3pt M,VegasRefund,-130,1.3,2.3,0,Denver Nuggets,J.Murray,Phoenix Suns,1,0.9999999999999998,N,0.5066666666666667,1,0.2,0,0.4,0
9,M.Porter o2.5 3pt M,GreenDotDaily,-100,1.0,2.0,0,Denver Nuggets,M.Porter,Phoenix Suns,1,1.0,Y,0.6111111111111112,1,0.4,0,0.4,0
10,M.Porter o2.5 3pt M,GDAWG5000,100,1.0,2.0,0,Denver Nuggets,M.Porter,Phoenix Suns,1,1.0,Y,0.6111111111111112,1,0.4,0,0.4,0
11,J.Murray o32.5 Pts+Ast,charliedisturco,-120,1.2,2.2,0,Denver Nuggets,J.Murray,Phoenix Suns,1,1.0000000000000002,N,0.24,0,0.6,1,0.5,0
12,M.Porter o2.5 3pt M,JoeDellera,-100,1.0,2.0,0,Denver Nuggets,M.Porter,Phoenix Suns,1,1.0,Y,0.6111111111111112,1,0.4,0,0.4,0
13,J.Murray o32.5 Pts+Ast,PropBetGuy,-115,1.73,3.2343478260869563,0,Denver Nuggets,J.Murray,Phoenix Suns,1,1.5043478260869565,N,0.24,0,0.6,1,0.5,0
